date,time,meter_ID,meter_value
2024-07-15,01:30,111-111-111,1682.851
2024-07-15,02:00,111-111-111,1683.109
2024-07-15,02:30,111-111-111,1683.299
2024-07-15,03:00,111-111-111,1683.79
2024-07-15,03:30,111-111-111,1684.191
2024-07-15,04:00,111-111-111,1684.694
2024-07-15,04:30,111-111-111,1685.483
2024-07-15,05:00,111-111-111,1685.653
2024-07-15,05:30,111-111-111,1686.269
2024-07-15,06:00,111-111-111,1686.954
2024-07-15,06:30,111-111-111,1687.418
2024-07-15,07:00,111-111-111,1688.192
2024-07-15,07:30,111-111-111,1688.78
2024-07-15,08:00,111-111-111,1689.157
2024-07-15,08:30,111-111-111,1689.872
2024-07-15,09:00,111-111-111,1690.119
2024-07-15,09:30,111-111-111,1690.45
2024-07-15,10:00,111-111-111,1690.831
2024-07-15,10:30,111-111-111,1691.702
2024-07-15,11:00,111-111-111,1692.225
2024-07-15,11:30,111-111-111,1693.0
2024-07-15,12:00,111-111-111,1693.258
2024-07-15,12:30,111-111-111,1694.023
2024-07-15,13:00,111-111-111,1694.286
2024-07-15,13:30,111-111-111,1694.318
2024-07-15,14:00,111-111-111,1694.837
2024-07-15,14:30,111-111-111,1695.836
2024-07-15,15:00,111-111-111,1696.514
2024-07-15,15:30,111-111-111,1697.117
2024-07-15,16:00,111-111-111,1697.933
2024-07-15,16:30,111-111-111,1698.572
2024-07-15,17:00,111-111-111,1698.59
2024-07-15,17:30,111-111-111,1699.573
2024-07-15,18:00,111-111-111,1699.982
2024-07-15,18:30,111-111-111,1700.367
2024-07-15,19:00,111-111-111,1700.503
2024-07-15,19:30,111-111-111,1701.2
2024-07-15,20:00,111-111-111,1701.313
2024-07-15,20:30,111-111-111,1702.167
2024-07-15,21:00,111-111-111,1702.564
2024-07-15,21:30,111-111-111,1703.187
2024-07-15,22:00,111-111-111,1703.399
2024-07-15,22:30,111-111-111,1703.627
2024-07-15,23:00,111-111-111,1704.546
2024-07-15,23:30,111-111-111,1705.279
